date,year,month,week_number,district,market,crop,price_rs_kg,season,season_encoded,extent_ha,production_t,yield_t_per_ha,annual_extent_ha,annual_production_t,annual_yield_t_per_ha,seasonal_extent_ha,seasonal_production_t,seasonal_yield_t_per_ha,agstat_source_used
3/11/2024,2024,3,11,keppetipola,keppetipola,pumpkin,208,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/11/2024,2024,3,11,keppetipola,keppetipola,snake gourd,128,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/11/2024,2024,3,11,keppetipola,keppetipola,tomatoes,318,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/11/2024,2024,3,11,meegoda,meegoda,beans,288,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/11/2024,2024,3,11,meegoda,meegoda,cabbage,436,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/11/2024,2024,3,11,meegoda,meegoda,carrots,402,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/11/2024,2024,3,11,meegoda,meegoda,chili,334,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/11/2024,2024,3,11,meegoda,meegoda,eggplants,228,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/11/2024,2024,3,11,meegoda,meegoda,pumpkin,206,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/11/2024,2024,3,11,meegoda,meegoda,snake gourd,208,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/11/2024,2024,3,11,meegoda,meegoda,tomatoes,344,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/11/2024,2024,3,11,nuwaraeliya,nuwaraeliya,beans,284,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/11/2024,2024,3,11,nuwaraeliya,nuwaraeliya,cabbage,416,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/11/2024,2024,3,11,nuwaraeliya,nuwaraeliya,carrots,356,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/11/2024,2024,3,11,nuwaraeliya,nuwaraeliya,chili,324,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/11/2024,2024,3,11,nuwaraeliya,nuwaraeliya,eggplants,230,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/11/2024,2024,3,11,nuwaraeliya,nuwaraeliya,pumpkin,232,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/11/2024,2024,3,11,nuwaraeliya,nuwaraeliya,snake gourd,144,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/11/2024,2024,3,11,nuwaraeliya,nuwaraeliya,tomatoes,330,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/11/2024,2024,3,11,puttalam,puttalam,cabbage,310,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/11/2024,2024,3,11,puttalam,puttalam,chili,310,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/11/2024,2024,3,11,puttalam,puttalam,eggplants,112,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/11/2024,2024,3,11,puttalam,puttalam,snake gourd,116,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/11/2024,2024,3,11,puttalam,puttalam,tomatoes,292,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/11/2024,2024,3,11,thambuththegama,thambuththegama,beans,330,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/11/2024,2024,3,11,thambuththegama,thambuththegama,cabbage,406.6666667,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/11/2024,2024,3,11,thambuththegama,thambuththegama,carrots,386.6666667,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/11/2024,2024,3,11,thambuththegama,thambuththegama,chili,315.7142857,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/11/2024,2024,3,11,thambuththegama,thambuththegama,eggplants,165.5555556,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/11/2024,2024,3,11,thambuththegama,thambuththegama,pumpkin,184.2857143,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/11/2024,2024,3,11,thambuththegama,thambuththegama,snake gourd,137.5,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/11/2024,2024,3,11,thambuththegama,thambuththegama,tomatoes,277.1428571,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/11/2024,2024,3,11,veyangoda,veyangoda,beans,286,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/11/2024,2024,3,11,veyangoda,veyangoda,cabbage,398.3333333,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/11/2024,2024,3,11,veyangoda,veyangoda,carrots,363.3333333,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/11/2024,2024,3,11,veyangoda,veyangoda,chili,335,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/11/2024,2024,3,11,veyangoda,veyangoda,eggplants,216.6666667,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/11/2024,2024,3,11,veyangoda,veyangoda,pumpkin,200,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/11/2024,2024,3,11,veyangoda,veyangoda,snake gourd,170,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/11/2024,2024,3,11,veyangoda,veyangoda,tomatoes,324.2857143,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/18/2024,2024,3,12,colombo,colombo,beans,172,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/18/2024,2024,3,12,colombo,colombo,cabbage,358.1818182,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/18/2024,2024,3,12,colombo,colombo,carrots,297,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/18/2024,2024,3,12,colombo,colombo,chili,220,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/18/2024,2024,3,12,colombo,colombo,eggplants,206,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/18/2024,2024,3,12,colombo,colombo,pumpkin,163,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/18/2024,2024,3,12,colombo,colombo,snake gourd,144,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/18/2024,2024,3,12,colombo,colombo,tomatoes,200,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/18/2024,2024,3,12,dambulla,dambulla,beans,128,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/18/2024,2024,3,12,dambulla,dambulla,cabbage,312,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/18/2024,2024,3,12,dambulla,dambulla,carrots,300,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/18/2024,2024,3,12,dambulla,dambulla,chili,192,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/18/2024,2024,3,12,dambulla,dambulla,eggplants,142,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/18/2024,2024,3,12,dambulla,dambulla,pumpkin,126,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/18/2024,2024,3,12,dambulla,dambulla,snake gourd,100,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/18/2024,2024,3,12,dambulla,dambulla,tomatoes,116,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/18/2024,2024,3,12,kandy,kandy,beans,160,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/18/2024,2024,3,12,kandy,kandy,cabbage,316,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/18/2024,2024,3,12,kandy,kandy,carrots,290,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/18/2024,2024,3,12,kandy,kandy,chili,264,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/18/2024,2024,3,12,kandy,kandy,eggplants,176,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/18/2024,2024,3,12,kandy,kandy,pumpkin,164,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/18/2024,2024,3,12,kandy,kandy,snake gourd,140,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/18/2024,2024,3,12,kandy,kandy,tomatoes,156,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/18/2024,2024,3,12,keppetipola,keppetipola,beans,116,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/18/2024,2024,3,12,keppetipola,keppetipola,cabbage,250,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/18/2024,2024,3,12,keppetipola,keppetipola,carrots,246,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/18/2024,2024,3,12,keppetipola,keppetipola,chili,214,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/18/2024,2024,3,12,keppetipola,keppetipola,eggplants,146,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/18/2024,2024,3,12,keppetipola,keppetipola,pumpkin,172,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/18/2024,2024,3,12,keppetipola,keppetipola,snake gourd,112,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/18/2024,2024,3,12,keppetipola,keppetipola,tomatoes,114,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/18/2024,2024,3,12,meegoda,meegoda,beans,148,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/18/2024,2024,3,12,meegoda,meegoda,cabbage,338,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/18/2024,2024,3,12,meegoda,meegoda,carrots,312,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/18/2024,2024,3,12,meegoda,meegoda,chili,258,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/18/2024,2024,3,12,meegoda,meegoda,eggplants,212,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/18/2024,2024,3,12,meegoda,meegoda,pumpkin,184,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/18/2024,2024,3,12,meegoda,meegoda,snake gourd,184,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/18/2024,2024,3,12,meegoda,meegoda,tomatoes,154,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/18/2024,2024,3,12,nuwaraeliya,nuwaraeliya,beans,116,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/18/2024,2024,3,12,nuwaraeliya,nuwaraeliya,cabbage,316,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/18/2024,2024,3,12,nuwaraeliya,nuwaraeliya,carrots,264,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/18/2024,2024,3,12,nuwaraeliya,nuwaraeliya,chili,248,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/18/2024,2024,3,12,nuwaraeliya,nuwaraeliya,eggplants,156,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/18/2024,2024,3,12,nuwaraeliya,nuwaraeliya,pumpkin,182,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/18/2024,2024,3,12,nuwaraeliya,nuwaraeliya,snake gourd,124,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/18/2024,2024,3,12,nuwaraeliya,nuwaraeliya,tomatoes,116,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/18/2024,2024,3,12,puttalam,puttalam,cabbage,274,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/18/2024,2024,3,12,puttalam,puttalam,chili,172,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/18/2024,2024,3,12,puttalam,puttalam,eggplants,140,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/18/2024,2024,3,12,puttalam,puttalam,snake gourd,98,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/18/2024,2024,3,12,puttalam,puttalam,tomatoes,178,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/18/2024,2024,3,12,thambuththegama,thambuththegama,beans,185,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/18/2024,2024,3,12,thambuththegama,thambuththegama,cabbage,376.6666667,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/18/2024,2024,3,12,thambuththegama,thambuththegama,carrots,316.6666667,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/18/2024,2024,3,12,thambuththegama,thambuththegama,chili,218.5714286,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/18/2024,2024,3,12,thambuththegama,thambuththegama,eggplants,101.1111111,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/18/2024,2024,3,12,thambuththegama,thambuththegama,pumpkin,108.75,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/18/2024,2024,3,12,thambuththegama,thambuththegama,snake gourd,110,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/18/2024,2024,3,12,thambuththegama,thambuththegama,tomatoes,106.6666667,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/18/2024,2024,3,12,veyangoda,veyangoda,beans,171.6666667,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/18/2024,2024,3,12,veyangoda,veyangoda,cabbage,328.3333333,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/18/2024,2024,3,12,veyangoda,veyangoda,carrots,266,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/18/2024,2024,3,12,veyangoda,veyangoda,chili,235,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/18/2024,2024,3,12,veyangoda,veyangoda,eggplants,208.5714286,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/18/2024,2024,3,12,veyangoda,veyangoda,pumpkin,172.5,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/18/2024,2024,3,12,veyangoda,veyangoda,snake gourd,150,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/18/2024,2024,3,12,veyangoda,veyangoda,tomatoes,160,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/25/2024,2024,3,13,colombo,colombo,beans,124.5454545,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/25/2024,2024,3,13,colombo,colombo,cabbage,250,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/25/2024,2024,3,13,colombo,colombo,carrots,266,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/25/2024,2024,3,13,colombo,colombo,chili,186,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/25/2024,2024,3,13,colombo,colombo,eggplants,217,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/25/2024,2024,3,13,colombo,colombo,pumpkin,148,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/25/2024,2024,3,13,colombo,colombo,snake gourd,121,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/25/2024,2024,3,13,colombo,colombo,tomatoes,134,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/25/2024,2024,3,13,dambulla,dambulla,beans,84,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/25/2024,2024,3,13,dambulla,dambulla,cabbage,196,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/25/2024,2024,3,13,dambulla,dambulla,carrots,264,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/25/2024,2024,3,13,dambulla,dambulla,chili,182,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/25/2024,2024,3,13,dambulla,dambulla,eggplants,154,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/25/2024,2024,3,13,dambulla,dambulla,pumpkin,146,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/25/2024,2024,3,13,dambulla,dambulla,snake gourd,84,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/25/2024,2024,3,13,dambulla,dambulla,tomatoes,98,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/25/2024,2024,3,13,kandy,kandy,beans,110,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/25/2024,2024,3,13,kandy,kandy,cabbage,224,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/25/2024,2024,3,13,kandy,kandy,carrots,264,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/25/2024,2024,3,13,kandy,kandy,chili,220,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/25/2024,2024,3,13,kandy,kandy,eggplants,164,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/25/2024,2024,3,13,kandy,kandy,pumpkin,146,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/25/2024,2024,3,13,kandy,kandy,snake gourd,124,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/25/2024,2024,3,13,kandy,kandy,tomatoes,110,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/25/2024,2024,3,13,keppetipola,keppetipola,beans,62,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/25/2024,2024,3,13,keppetipola,keppetipola,cabbage,176,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/25/2024,2024,3,13,keppetipola,keppetipola,carrots,250,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/25/2024,2024,3,13,keppetipola,keppetipola,chili,212,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/25/2024,2024,3,13,keppetipola,keppetipola,eggplants,160,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/25/2024,2024,3,13,keppetipola,keppetipola,pumpkin,156,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/25/2024,2024,3,13,keppetipola,keppetipola,snake gourd,86,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/25/2024,2024,3,13,keppetipola,keppetipola,tomatoes,104,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/25/2024,2024,3,13,meegoda,meegoda,beans,144,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/25/2024,2024,3,13,meegoda,meegoda,cabbage,276,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/25/2024,2024,3,13,meegoda,meegoda,carrots,282,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/25/2024,2024,3,13,meegoda,meegoda,chili,216,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/25/2024,2024,3,13,meegoda,meegoda,eggplants,188,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/25/2024,2024,3,13,meegoda,meegoda,pumpkin,172,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/25/2024,2024,3,13,meegoda,meegoda,snake gourd,154,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/25/2024,2024,3,13,meegoda,meegoda,tomatoes,133,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/25/2024,2024,3,13,nuwaraeliya,nuwaraeliya,beans,74,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/25/2024,2024,3,13,nuwaraeliya,nuwaraeliya,cabbage,264,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/25/2024,2024,3,13,nuwaraeliya,nuwaraeliya,carrots,254,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/25/2024,2024,3,13,nuwaraeliya,nuwaraeliya,chili,232,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/25/2024,2024,3,13,nuwaraeliya,nuwaraeliya,eggplants,170,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/25/2024,2024,3,13,nuwaraeliya,nuwaraeliya,pumpkin,164,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/25/2024,2024,3,13,nuwaraeliya,nuwaraeliya,snake gourd,94,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/25/2024,2024,3,13,nuwaraeliya,nuwaraeliya,tomatoes,88,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/25/2024,2024,3,13,puttalam,puttalam,cabbage,212.5,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/25/2024,2024,3,13,puttalam,puttalam,chili,150,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/25/2024,2024,3,13,puttalam,puttalam,eggplants,120,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/25/2024,2024,3,13,puttalam,puttalam,snake gourd,76,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/25/2024,2024,3,13,puttalam,puttalam,tomatoes,94,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/25/2024,2024,3,13,thambuththegama,thambuththegama,beans,113.3333333,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/25/2024,2024,3,13,thambuththegama,thambuththegama,cabbage,248.3333333,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/25/2024,2024,3,13,thambuththegama,thambuththegama,carrots,305,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/25/2024,2024,3,13,thambuththegama,thambuththegama,chili,170,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/25/2024,2024,3,13,thambuththegama,thambuththegama,eggplants,123.3333333,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/25/2024,2024,3,13,thambuththegama,thambuththegama,pumpkin,128.5714286,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/25/2024,2024,3,13,thambuththegama,thambuththegama,snake gourd,101.6666667,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/25/2024,2024,3,13,thambuththegama,thambuththegama,tomatoes,85,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
3/25/2024,2024,3,13,veyangoda,veyangoda,beans,108,Maha,1,5176,62473,12.07,5176,62473,12.06974498,,,,annual
3/25/2024,2024,3,13,veyangoda,veyangoda,cabbage,241.6666667,Maha,1,4497,106795,23.75,4497,106795,23.74805426,,,,annual
3/25/2024,2024,3,13,veyangoda,veyangoda,carrots,262,Maha,1,3687,73210,19.86,3687,73210,19.8562517,,,,annual
3/25/2024,2024,3,13,veyangoda,veyangoda,chili,193.3333333,Maha,1,12374,66637,5.39,12374,66637,5.385243252,7282,40438,5.55314474,seasonal
3/25/2024,2024,3,13,veyangoda,veyangoda,eggplants,174.2857143,Maha,1,14383,124244,8.64,14383,124244,8.638253494,,,,annual
3/25/2024,2024,3,13,veyangoda,veyangoda,pumpkin,168,Maha,1,7582,89405,11.79,7582,89405,11.7917436,,,,annual
3/25/2024,2024,3,13,veyangoda,veyangoda,snake gourd,125,Maha,1,2601,27511,10.58,2601,27511,10.57708574,,,,annual
3/25/2024,2024,3,13,veyangoda,veyangoda,tomatoes,123.3333333,Maha,1,5514,74238,13.46,5514,74238,13.46354733,,,,annual
4/1/2024,2024,4,14,colombo,colombo,beans,102,Yala,0,5176,62473,12.07,5176,62473,12.06974498,,,,annual
4/1/2024,2024,4,14,colombo,colombo,cabbage,124,Yala,0,4497,106795,23.75,4497,106795,23.74805426,,,,annual
4/1/2024,2024,4,14,colombo,colombo,carrots,250,Yala,0,3687,73210,19.86,3687,73210,19.8562517,,,,annual
4/1/2024,2024,4,14,colombo,colombo,chili,164,Yala,0,12374,66637,5.39,12374,66637,5.385243252,5093,26200,5.144315727,seasonal
4/1/2024,2024,4,14,colombo,colombo,eggplants,158,Yala,0,14383,124244,8.64,14383,124244,8.638253494,,,,annual
4/1/2024,2024,4,14,colombo,colombo,pumpkin,142,Yala,0,7582,89405,11.79,7582,89405,11.7917436,,,,annual
4/1/2024,2024,4,14,colombo,colombo,snake gourd,108,Yala,0,2601,27511,10.58,2601,27511,10.57708574,,,,annual
4/1/2024,2024,4,14,colombo,colombo,tomatoes,98,Yala,0,5514,74238,13.46,5514,74238,13.46354733,,,,annual
4/1/2024,2024,4,14,dambulla,dambulla,beans,92,Yala,0,5176,62473,12.07,5176,62473,12.06974498,,,,annual
4/1/2024,2024,4,14,dambulla,dambulla,cabbage,116,Yala,0,4497,106795,23.75,4497,106795,23.74805426,,,,annual
4/1/2024,2024,4,14,dambulla,dambulla,carrots,252,Yala,0,3687,73210,19.86,3687,73210,19.8562517,,,,annual
4/1/2024,2024,4,14,dambulla,dambulla,chili,160,Yala,0,12374,66637,5.39,12374,66637,5.385243252,5093,26200,5.144315727,seasonal
4/1/2024,2024,4,14,dambulla,dambulla,eggplants,128,Yala,0,14383,124244,8.64,14383,124244,8.638253494,,,,annual
4/1/2024,2024,4,14,dambulla,dambulla,pumpkin,118,Yala,0,7582,89405,11.79,7582,89405,11.7917436,,,,annual
4/1/2024,2024,4,14,dambulla,dambulla,snake gourd,68,Yala,0,2601,27511,10.58,2601,27511,10.57708574,,,,annual
