image_path,district,season,crop_type,ph,nitrogen,phosphorus,potassium,moisture,organicMatter
images/sample_1852.ppm,Galle,Inter-monsoon,Tomato,6.0,196.46,39.92,109.54,50.64,6.02
images/sample_1853.ppm,Moneragala,Maha,Chilli,7.73,131.77,29.93,79.62,30.39,3.6
images/sample_1854.ppm,Ampara,Yala,Tomato,7.52,154.35,27.42,87.65,39.4,4.27
images/sample_1855.ppm,Matara,Maha,Chilli,6.64,167.17,23.62,107.17,48.55,3.17
images/sample_1856.ppm,Gampaha,Yala,Chilli,7.76,155.3,31.7,71.77,35.09,5.44
images/sample_1857.ppm,Mannar,Yala,Potato,7.07,114.77,22.23,71.97,33.4,1.72
images/sample_1858.ppm,Kilinochchi,Yala,Banana,5.77,163.27,21.7,105.94,49.38,3.17
images/sample_1859.ppm,Puttalam,Yala,Tomato,7.44,143.37,34.72,72.63,36.09,4.42
images/sample_1860.ppm,Jaffna,Maha,Potato,5.92,89.67,25.87,41.34,11.0,3.44
images/sample_1861.ppm,Kurunegala,Yala,Potato,7.7,154.05,38.13,75.41,36.36,5.91
images/sample_1862.ppm,Kilinochchi,Yala,Carrot,6.72,131.9,18.51,85.37,45.73,1.1
images/sample_1863.ppm,Kilinochchi,Inter-monsoon,Carrot,5.45,173.45,30.7,83.49,42.18,4.7
images/sample_1864.ppm,Mullaitivu,Inter-monsoon,Potato,5.01,167.03,30.46,102.71,56.19,3.19
images/sample_1865.ppm,Badulla,Maha,Banana,6.22,151.87,21.22,82.0,41.15,3.18
images/sample_1866.ppm,Trincomalee,Yala,Paddy,6.9,103.03,17.53,74.37,28.66,1.55
images/sample_1867.ppm,Nuwara Eliya,Yala,Maize,7.14,103.48,32.82,37.12,10.29,4.61
images/sample_1868.ppm,Vavuniya,Maha,Paddy,5.36,150.54,33.75,89.65,39.75,4.74
images/sample_1869.ppm,Ampara,Yala,Banana,5.27,181.51,30.71,123.14,57.49,3.64
images/sample_1870.ppm,Ampara,Yala,Paddy,4.99,137.9,35.93,71.56,29.59,5.28
images/sample_1871.ppm,Colombo,Maha,Chilli,7.13,146.44,29.78,81.39,37.66,3.12
images/sample_1872.ppm,Ampara,Inter-monsoon,Paddy,7.74,182.5,32.0,108.89,55.76,4.1
images/sample_1873.ppm,Kilinochchi,Yala,Carrot,5.73,151.15,21.0,89.68,44.01,3.62
images/sample_1874.ppm,Polonnaruwa,Inter-monsoon,Chilli,6.73,124.56,34.05,59.89,18.76,5.64
images/sample_1875.ppm,Badulla,Maha,Cabbage,5.79,142.83,25.65,93.21,44.86,2.53
images/sample_1876.ppm,Vavuniya,Yala,Potato,6.13,164.75,41.82,89.53,42.96,5.96
images/sample_1877.ppm,Trincomalee,Maha,Cabbage,5.31,159.2,29.91,103.8,45.49,3.32
images/sample_1878.ppm,Ratnapura,Inter-monsoon,Paddy,5.97,152.39,16.83,102.75,51.55,2.1
images/sample_1879.ppm,Badulla,Yala,Cabbage,6.03,97.26,23.33,46.31,19.4,2.65
images/sample_1880.ppm,Matara,Maha,Potato,7.38,120.43,25.73,71.23,24.81,4.17
images/sample_1881.ppm,Kalutara,Yala,Cabbage,6.94,155.51,35.39,77.77,36.98,5.55
images/sample_1882.ppm,Moneragala,Maha,Potato,7.51,183.72,24.69,112.25,54.18,4.28
images/sample_1883.ppm,Colombo,Inter-monsoon,Potato,5.61,115.06,22.65,53.83,24.69,2.59
images/sample_1884.ppm,Trincomalee,Maha,Cabbage,5.34,175.29,35.02,89.89,45.22,6.22
images/sample_1885.ppm,Anuradhapura,Maha,Tomato,6.81,127.36,35.93,56.17,19.0,5.45
images/sample_1886.ppm,Polonnaruwa,Inter-monsoon,Carrot,5.55,175.93,29.36,108.27,48.63,5.12
images/sample_1887.ppm,Kegalle,Maha,Cabbage,7.61,127.44,22.84,86.48,34.93,2.05
images/sample_1888.ppm,Mullaitivu,Yala,Maize,6.38,185.21,33.8,98.11,55.11,3.98
images/sample_1889.ppm,Anuradhapura,Maha,Cabbage,5.41,161.27,21.48,108.49,51.49,2.41
images/sample_1890.ppm,Gampaha,Yala,Paddy,5.35,129.28,40.09,53.57,17.3,5.38
images/sample_1891.ppm,Galle,Maha,Potato,5.54,120.15,10.14,93.5,39.27,1.16
images/sample_1892.ppm,Batticaloa,Maha,Chilli,6.22,151.23,28.53,77.54,37.23,5.0
images/sample_1893.ppm,Anuradhapura,Yala,Cabbage,6.74,137.67,22.75,71.42,33.98,3.7
images/sample_1894.ppm,Anuradhapura,Inter-monsoon,Paddy,5.27,76.45,15.73,50.73,13.75,1.05
images/sample_1895.ppm,Hambantota,Maha,Potato,5.32,121.19,39.65,59.45,18.1,5.44
images/sample_1896.ppm,Matale,Inter-monsoon,Paddy,7.33,161.0,17.53,110.19,51.05,2.37
images/sample_1897.ppm,Galle,Yala,Cabbage,5.06,154.38,33.35,101.96,44.52,4.43
images/sample_1898.ppm,Gampaha,Yala,Chilli,7.57,181.65,26.08,103.7,55.29,3.57
images/sample_1899.ppm,Polonnaruwa,Yala,Paddy,6.83,127.8,18.93,77.44,35.0,1.46
images/sample_1900.ppm,Kilinochchi,Yala,Potato,6.39,120.79,15.64,74.14,31.57,1.97
images/sample_1901.ppm,Trincomalee,Maha,Maize,7.24,104.63,30.46,37.45,10.94,4.26
images/sample_1902.ppm,Batticaloa,Maha,Tomato,6.13,174.97,30.26,95.69,48.31,3.65
images/sample_1903.ppm,Badulla,Inter-monsoon,Maize,6.05,121.56,28.16,69.03,23.55,4.68
images/sample_1904.ppm,Puttalam,Maha,Paddy,7.61,135.19,20.26,103.13,44.15,2.4
images/sample_1905.ppm,Jaffna,Yala,Tomato,6.46,82.81,13.25,59.29,18.83,1.26
images/sample_1906.ppm,Vavuniya,Inter-monsoon,Chilli,5.96,181.51,24.25,103.12,52.32,3.7
images/sample_1907.ppm,Kurunegala,Inter-monsoon,Tomato,5.46,113.09,16.46,68.53,31.23,1.56
images/sample_1908.ppm,Mullaitivu,Inter-monsoon,Chilli,6.15,90.09,12.36,56.97,20.53,1.83
images/sample_1909.ppm,Gampaha,Maha,Cabbage,7.09,82.83,22.61,45.08,16.71,2.41
images/sample_1910.ppm,Galle,Inter-monsoon,Potato,7.37,138.13,13.6,99.99,50.4,1.59
images/sample_1911.ppm,Polonnaruwa,Yala,Banana,6.97,124.66,11.02,78.14,38.07,1.28
images/sample_1912.ppm,Matara,Inter-monsoon,Paddy,6.07,129.12,33.92,64.07,21.38,4.6
images/sample_1913.ppm,Kurunegala,Inter-monsoon,Carrot,5.87,138.96,27.41,67.88,25.83,4.88
images/sample_1914.ppm,Gampaha,Maha,Cabbage,5.82,141.21,17.78,100.64,43.44,1.57
images/sample_1915.ppm,Kandy,Inter-monsoon,Paddy,6.0,124.39,17.78,78.23,36.01,1.37
images/sample_1916.ppm,Matara,Yala,Maize,7.16,166.13,31.02,101.61,50.33,4.23
images/sample_1917.ppm,Colombo,Inter-monsoon,Cabbage,7.73,160.06,44.38,75.11,37.74,6.19
images/sample_1918.ppm,Ratnapura,Yala,Paddy,7.39,139.24,13.85,96.38,50.53,1.85
images/sample_1919.ppm,Nuwara Eliya,Inter-monsoon,Potato,7.26,105.1,13.33,54.12,23.98,1.81
images/sample_1920.ppm,Vavuniya,Yala,Chilli,5.8,181.28,32.31,113.27,53.48,4.41
images/sample_1921.ppm,Ampara,Maha,Carrot,7.61,156.44,23.17,100.91,50.5,1.88
images/sample_1922.ppm,Jaffna,Maha,Potato,4.91,131.68,24.69,72.05,30.85,2.88
images/sample_1923.ppm,Jaffna,Inter-monsoon,Paddy,6.93,112.33,29.64,51.21,22.66,4.53
images/sample_1924.ppm,Nuwara Eliya,Maha,Banana,5.15,103.71,14.36,65.79,20.24,1.85
images/sample_1925.ppm,Matara,Inter-monsoon,Maize,5.9,199.24,31.22,103.29,57.11,5.44
images/sample_1926.ppm,Anuradhapura,Maha,Carrot,6.59,97.48,33.41,50.91,13.86,4.08
images/sample_1927.ppm,Nuwara Eliya,Maha,Paddy,6.92,105.75,13.91,53.71,25.4,1.59
images/sample_1928.ppm,Badulla,Yala,Tomato,6.18,102.96,17.27,55.78,21.45,1.89
images/sample_1929.ppm,Kegalle,Maha,Cabbage,6.19,144.72,18.12,84.21,39.58,2.64
images/sample_1930.ppm,Badulla,Inter-monsoon,Potato,5.3,162.59,41.13,86.87,40.1,6.1
images/sample_1931.ppm,Badulla,Inter-monsoon,Chilli,5.21,160.89,39.6,76.29,32.82,5.37
images/sample_1932.ppm,Vavuniya,Inter-monsoon,Potato,5.66,95.63,20.72,67.86,26.66,1.5
images/sample_1933.ppm,Jaffna,Yala,Chilli,6.74,78.31,27.15,38.5,10.05,3.15
images/sample_1934.ppm,Kandy,Inter-monsoon,Cabbage,5.09,110.35,39.69,51.46,17.51,5.36
images/sample_1935.ppm,Hambantota,Inter-monsoon,Maize,6.89,166.1,26.46,99.14,54.32,2.51
images/sample_1936.ppm,Kandy,Maha,Cabbage,6.13,187.19,38.43,99.22,45.83,5.75
images/sample_1937.ppm,Matale,Inter-monsoon,Tomato,6.9,97.01,14.49,73.79,25.93,2.08
images/sample_1938.ppm,Gampaha,Maha,Paddy,7.01,127.99,20.88,98.72,42.16,1.49
images/sample_1939.ppm,Gampaha,Inter-monsoon,Tomato,6.44,128.7,28.65,71.56,29.83,3.11
images/sample_1940.ppm,Nuwara Eliya,Maha,Paddy,6.54,129.47,23.02,74.1,35.81,1.87
images/sample_1941.ppm,Kegalle,Yala,Banana,6.53,93.94,12.61,51.37,23.14,1.1
images/sample_1942.ppm,Colombo,Inter-monsoon,Cabbage,6.17,122.99,39.18,51.06,18.26,5.64
images/sample_1943.ppm,Nuwara Eliya,Yala,Cabbage,6.14,165.63,40.4,70.89,36.6,5.5
images/sample_1944.ppm,Moneragala,Inter-monsoon,Banana,6.17,118.31,37.77,50.37,19.8,4.6
images/sample_1945.ppm,Jaffna,Inter-monsoon,Chilli,5.81,142.33,20.53,88.71,39.37,2.46
images/sample_1946.ppm,Gampaha,Inter-monsoon,Paddy,6.17,187.34,39.59,97.2,48.57,4.98
images/sample_1947.ppm,Puttalam,Yala,Carrot,5.53,107.97,29.39,48.93,10.17,4.55
images/sample_1948.ppm,Jaffna,Inter-monsoon,Carrot,6.64,141.01,31.63,78.5,29.5,4.38
images/sample_1949.ppm,Colombo,Yala,Carrot,7.53,125.51,36.84,73.54,24.91,5.44
images/sample_1950.ppm,Kalutara,Inter-monsoon,Banana,6.54,128.95,41.68,46.6,11.6,6.19
images/sample_1951.ppm,Vavuniya,Yala,Paddy,5.87,139.04,21.34,89.62,43.0,2.99
images/sample_1952.ppm,Ratnapura,Yala,Cabbage,6.32,73.75,21.3,35.48,11.49,2.0
images/sample_1953.ppm,Matara,Inter-monsoon,Paddy,5.39,113.64,35.83,32.88,10.36,6.07
images/sample_1954.ppm,Moneragala,Inter-monsoon,Tomato,6.34,142.03,46.4,47.08,18.45,6.37
images/sample_1955.ppm,Mannar,Inter-monsoon,Tomato,5.68,205.44,42.33,106.47,52.94,6.13
images/sample_1956.ppm,Jaffna,Maha,Paddy,5.13,164.21,23.81,96.46,47.52,3.3
images/sample_1957.ppm,Puttalam,Inter-monsoon,Paddy,7.28,124.61,16.81,91.49,36.81,1.31
images/sample_1958.ppm,Ampara,Inter-monsoon,Potato,6.26,119.48,17.24,84.78,35.99,2.26
images/sample_1959.ppm,Polonnaruwa,Yala,Chilli,5.43,99.07,20.57,57.17,14.34,3.19
images/sample_1960.ppm,Colombo,Inter-monsoon,Maize,7.48,164.59,22.22,108.65,55.01,2.81
images/sample_1961.ppm,Badulla,Yala,Cabbage,7.38,77.74,11.4,51.05,17.42,1.7
images/sample_1962.ppm,Batticaloa,Maha,Paddy,6.39,133.45,24.82,69.47,35.56,2.1
images/sample_1963.ppm,Anuradhapura,Inter-monsoon,Maize,6.69,128.5,35.16,39.47,16.14,5.3
images/sample_1964.ppm,Kandy,Inter-monsoon,Paddy,4.99,88.69,12.05,59.4,25.25,1.51
images/sample_1965.ppm,Ratnapura,Yala,Maize,5.57,176.63,34.25,100.7,50.14,3.9
images/sample_1966.ppm,Batticaloa,Maha,Banana,6.6,180.0,37.33,77.87,41.37,5.54
images/sample_1967.ppm,Kandy,Inter-monsoon,Banana,5.82,137.96,36.67,79.5,28.94,4.93
images/sample_1968.ppm,Anuradhapura,Yala,Cabbage,5.0,135.14,30.07,69.85,36.16,4.15
images/sample_1969.ppm,Anuradhapura,Inter-monsoon,Chilli,5.34,160.48,15.77,111.0,53.91,1.45
images/sample_1970.ppm,Puttalam,Yala,Maize,6.05,153.77,34.76,69.19,30.94,5.99
images/sample_1971.ppm,Mannar,Inter-monsoon,Cabbage,6.48,115.05,20.29,78.39,32.9,2.42
images/sample_1972.ppm,Galle,Yala,Potato,6.81,97.66,21.51,51.54,23.94,2.87
images/sample_1973.ppm,Nuwara Eliya,Yala,Cabbage,6.57,114.46,28.03,50.31,21.25,3.67
images/sample_1974.ppm,Ratnapura,Yala,Paddy,7.29,178.7,27.78,105.02,52.35,3.46
images/sample_1975.ppm,Hambantota,Inter-monsoon,Chilli,6.77,164.71,20.15,102.37,52.19,2.19
images/sample_1976.ppm,Anuradhapura,Maha,Maize,5.49,98.34,14.34,67.94,23.56,2.25
images/sample_1977.ppm,Puttalam,Maha,Paddy,5.01,124.77,18.17,70.3,32.36,2.6
images/sample_1978.ppm,Trincomalee,Maha,Maize,6.96,104.35,37.92,42.2,14.02,4.87
images/sample_1979.ppm,Kalutara,Yala,Carrot,5.24,110.39,33.26,46.9,10.87,5.92
images/sample_1980.ppm,Kurunegala,Inter-monsoon,Potato,5.12,179.26,33.73,94.92,52.45,5.38
images/sample_1981.ppm,Kegalle,Yala,Maize,7.54,107.52,31.15,50.45,18.41,4.36
images/sample_1982.ppm,Kilinochchi,Yala,Chilli,6.55,168.92,18.16,91.42,50.57,2.81
images/sample_1983.ppm,Matale,Maha,Banana,7.59,123.77,37.76,52.51,17.54,5.32
images/sample_1984.ppm,Hambantota,Maha,Carrot,7.32,187.05,39.25,90.58,44.57,5.63
images/sample_1985.ppm,Hambantota,Maha,Carrot,7.01,103.75,21.99,77.26,30.0,1.99
images/sample_1986.ppm,Badulla,Inter-monsoon,Maize,4.95,162.09,27.88,97.44,47.2,3.44
images/sample_1987.ppm,Mullaitivu,Maha,Chilli,6.06,76.23,21.13,51.95,10.17,3.13
images/sample_1988.ppm,Hambantota,Inter-monsoon,Carrot,6.5,171.49,38.24,87.93,46.89,5.18
images/sample_1989.ppm,Kalutara,Inter-monsoon,Cabbage,6.57,118.17,16.63,79.07,33.25,1.4
images/sample_1990.ppm,Mullaitivu,Maha,Cabbage,7.3,135.95,39.62,68.13,29.76,5.56
images/sample_1991.ppm,Mullaitivu,Inter-monsoon,Tomato,5.23,138.76,27.56,67.81,30.37,3.98
images/sample_1992.ppm,Kegalle,Inter-monsoon,Banana,5.42,91.24,25.77,57.22,21.49,2.6
images/sample_1993.ppm,Badulla,Inter-monsoon,Potato,6.65,128.28,42.79,66.89,21.9,6.31
images/sample_1994.ppm,Anuradhapura,Inter-monsoon,Chilli,7.49,175.9,24.1,119.22,56.6,3.48
images/sample_1995.ppm,Kandy,Inter-monsoon,Chilli,6.32,86.8,20.26,35.99,10.7,3.28
images/sample_1996.ppm,Mannar,Maha,Potato,5.02,154.02,21.05,94.23,50.96,2.97
images/sample_1997.ppm,Trincomalee,Yala,Maize,6.33,145.52,16.27,104.15,49.37,1.25
images/sample_1998.ppm,Hambantota,Inter-monsoon,Chilli,7.54,84.13,32.82,54.19,11.79,3.78
images/sample_1999.ppm,Kilinochchi,Inter-monsoon,Cabbage,7.66,126.84,34.42,70.21,25.27,5.03
images/sample_2000.ppm,Kilinochchi,Inter-monsoon,Banana,6.51,76.75,11.68,53.9,14.16,1.22
