Record_ID,Product_Category,Product_Name,Base_Amount,Unit,Nitrogen_N_(g_per_100g),Phosphorus_P_(g_per_100g),Potassium_K_(g_per_100g),Other_Micro_Elements_(per_100g)
REC_34356,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_51185,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_70001,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_24304,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_58587,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_46714,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_57724,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_21696,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_44484,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_70799,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_59287,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_82987,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_63262,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_35321,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_61213,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_91849,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_80857,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_28608,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_40815,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_43706,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_38837,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_64237,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_37681,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_65117,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_68198,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_61266,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_71284,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_63813,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_66650,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_94477,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_43714,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_37977,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_50914,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_37786,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_57357,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_92071,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_76817,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_37073,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_24746,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_68879,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_65856,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_63564,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_83997,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_42842,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_43791,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_34574,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_11197,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_56329,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_19533,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_13821,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_67717,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_21981,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_31787,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_47726,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_71377,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_51839,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_21037,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_50442,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_98660,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_10515,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_15094,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_87034,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_34764,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_68452,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_66074,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_35986,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_62841,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_22353,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_52815,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_42714,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_33031,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_63574,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_91890,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_14604,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_85697,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_85677,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_10597,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_76715,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_33851,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_87555,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_97207,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_49652,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_20665,Fertilizer,MOP (Muriate of Potash),100,g,0.0,0.0,60.0,Chlorine (47g)
REC_32156,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_58059,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_21375,Fertilizer,Urea,100,g,46.0,0.0,0.0,None
REC_41797,Fertilizer,Compost / Organic,100,g,1.5,1.0,1.5,Organic Carbon (20g)
REC_45649,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_76556,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
REC_73464,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_63333,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_19746,Pesticide,Captan,100,g,4.6,0.0,0.0,"Sulfur (10g), Chlorine (35g)"
REC_39724,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_17716,Pesticide,Chlorpyrifos,100,g,4.0,8.8,0.0,"Chlorine (30g), Sulfur (9g)"
REC_21272,Fertilizer,Dolomite,100,g,0.0,0.0,0.0,"Calcium (22g), Magnesium (11g)"
REC_71292,Fertilizer,NPK_15-15-15,100,g,15.0,15.0,15.0,Sulfur (10g)
REC_99780,Pesticide,Glyphosate,100,g,8.2,18.3,0.0,"Carbon, Organophosphorus"
REC_77877,Pesticide,Imidacloprid,100,g,21.9,0.0,0.0,Chlorine (13g)
REC_92765,Pesticide,Mancozeb,100,g,0.0,0.0,0.0,"Manganese (16g), Zinc (2g), Sulfur"
REC_50515,Fertilizer,TSP (Triple Super Phosphate),100,g,0.0,46.0,0.0,Calcium (15g)
